epoch,step,test_loss,test_ortho_penalty,test_recon_mse,test_task_mse,test_tau_value,train_loss,train_ortho_penalty,train_recon_mse,train_task_mse,train_tau_value,val_loss,val_ortho_penalty,val_recon_mse,val_task_mse,val_tau_value
6,1699,,,,,,0.5226696729660034,0.000977303832769394,0.09723830223083496,0.42533358931541443,0.10497450828552246,,,,,
6,1749,,,,,,0.4888499975204468,9.769946336746216e-05,0.11963964998722076,0.36920058727264404,0.10503818094730377,,,,,
6,1799,,,,,,0.5102332830429077,0.0009132698178291321,0.1081894040107727,0.4019525349140167,0.1051492914557457,,,,,
6,1849,,,,,,0.5709333419799805,0.00030929967761039734,0.11597611010074615,0.4549263119697571,0.10530728101730347,,,,,
6,1854,,,,,,,,,,,1.0700671672821045,0.00030349381268024445,0.12023821473121643,0.9497986435890198,0.10531101375818253
7,1899,,,,,,0.5002368092536926,0.0013545602560043335,0.11215955018997192,0.38794180750846863,0.10539109259843826,,,,,
7,1949,,,,,,0.5102226734161377,0.00019173510372638702,0.1286487728357315,0.3815546929836273,0.10546226054430008,,,,,
7,1999,,,,,,0.5079547762870789,0.000595729798078537,0.14300592243671417,0.3648892939090729,0.10563671588897705,,,,,
7,2049,,,,,,0.4982186257839203,0.00039789825677871704,0.13124026358127594,0.3669385612010956,0.10574033856391907,,,,,
7,2099,,,,,,0.5570225119590759,0.00015071406960487366,0.1573318988084793,0.39967551827430725,0.10595056414604187,,,,,
7,2119,,,,,,,,,,,1.0948617458343506,0.00018274784088134766,0.13985463976860046,0.9549888968467712,0.1060485765337944
8,2149,,,,,,0.5521660447120667,0.001423761248588562,0.16943234205245972,0.3825913369655609,0.10613858699798584,,,,,
8,2199,,,,,,0.6120813488960266,0.0003047958016395569,0.19420188665390015,0.41784903407096863,0.10627765208482742,,,,,
8,2249,,,,,,0.5374082326889038,0.0012359023094177246,0.18678690493106842,0.35049769282341003,0.10645130276679993,,,,,
8,2299,,,,,,0.5100218653678894,3.977864980697632e-05,0.2106679379940033,0.29934990406036377,0.10656826943159103,,,,,
8,2349,,,,,,0.5263819098472595,0.001603301614522934,0.2112591713666916,0.3149624168872833,0.106773242354393,,,,,
8,2384,,,,,,,,,,,1.152374029159546,0.000710316002368927,0.1816978007555008,0.9706053733825684,0.10693040490150452
9,2399,,,,,,0.6563511490821838,8.831918239593506e-05,0.2143368124961853,0.4420055150985718,0.10697328299283981,,,,,
9,2449,,,,,,0.580037534236908,0.002312377095222473,0.21406801044940948,0.36573824286460876,0.10715644806623459,,,,,
9,2499,,,,,,0.6113353967666626,6.815046072006226e-05,0.23658552765846252,0.3747430741786957,0.10737767815589905,,,,,
9,2549,,,,,,0.656697154045105,0.0008932612836360931,0.22930440306663513,0.42730340361595154,0.10754857212305069,,,,,
9,2599,,,,,,0.6686491370201111,3.2611191272735596e-05,0.2452360838651657,0.4234097898006439,0.10774675011634827,,,,,
9,2649,,,,,,0.8390154838562012,0.0015689842402935028,0.4221884608268738,0.41667017340660095,0.10789664834737778,,,,,
9,2649,,,,,,,,,,,1.212595820426941,0.001261092722415924,0.2296924740076065,0.9827767610549927,0.10790250450372696
10,2699,,,,,,0.6979469656944275,0.00034245848655700684,0.32613009214401245,0.3717826306819916,0.10806909203529358,,,,,
10,2749,,,,,,0.624553918838501,0.0005581080913543701,0.29513031244277954,0.3293677866458893,0.1083134263753891,,,,,
10,2799,,,,,,0.7144697904586792,0.00014398247003555298,0.33110880851745605,0.3833465576171875,0.10849673300981522,,,,,
10,2849,,,,,,0.6477208137512207,0.0015462152659893036,0.35012286901474,0.29744336009025574,0.10870330780744553,,,,,
10,2899,,,,,,0.7210639715194702,0.00031706690788269043,0.31518396735191345,0.40584832429885864,0.10897447913885117,,,,,
10,2914,,,,,,,,,,,1.3079612255096436,0.000199098140001297,0.2925843894481659,1.0153570175170898,0.10901227593421936
11,2915,0.7482308149337769,0.0014547185273841023,0.1084216758608818,0.639663815498352,0.10474544763565063,,,,,,,,,,
